demand,grid1-load,grid1-temp,grid1-loss
327.1988697,360.014,277.25,16.907
340.5179298,373.94,277.45,18.004
343.1983245,384.315,277.85,18.848
348.1762501,388.37,278.25,19.184
354.2325621,390.453,277.65,19.358
357.7006475,394.539,278.45,19.702
367.4051463,403.37,279.25,20.458
365.0344499,397.731,280.05,19.974
350.6225726,386.538,279.55,19.032
341.5956148,377.065,279.15,18.256
333.243594,370.006,278.65,17.69
326.834554,364.961,278.35,17.292
316.2271284,357.208,278.05,16.691
303.686946,345.879,277.85,15.837
287.0579966,333.781,277.55,14.954
274.7409486,321.941,277.35,14.121
303.2846533,313.032,277.05,13.514
298.7385169,314.291,277.05,13.599
297.3989934,311.829,277.05,13.434
285.3460019,312.738,277.05,13.494
296.2535652,324.766,276.75,14.317
319.8410188,348.292,276.55,16.016
350.4181306,373.757,276.35,17.989
372.473874,398.016,276.65,19.998
388.5938463,420.938,276.95,22.012
397.2078007,432.819,277.25,23.101
398.2527628,436.031,277.15,23.4
396.228807,442.233,277.15,23.985
395.953089,442.613,276.85,24.021
400.423688,444.642,277.15,24.214
413.4131354,447.304,277.45,24.469
420.0561319,446.315,277.75,24.374
412.2707214,436.769,277.55,23.469
397.5594152,424.067,277.35,22.296
387.4841832,416.105,277.15,21.578
380.4284128,406.317,277.45,20.714
371.6667486,395.161,277.75,19.755
356.7378185,381.378,277.95,18.607
327.2100185,363.352,278.05,17.166
311.0602206,345.577,278.05,15.814
283.8405715,330.5,277.35,14.72
279.854039,323.157,277.65,14.205
277.1086488,318.24,277.95,13.867
273.7906207,319.55,278.15,13.957
279.4671707,326.376,278.05,14.43
309.8857338,348.419,277.85,16.026
342.4152558,372.922,277.75,17.922
363.050908,391.766,277.65,19.469
382.8239474,410.507,277.45,21.082
391.7151677,424.653,277.35,22.349
393.9500303,423.614,277.35,22.255
391.8434048,432.915,277.35,23.11
389.6164594,433.184,276.75,23.135
390.819476,434.973,276.85,23.301
398.7929672,445.993,276.95,24.343
399.4436411,445.805,276.95,24.325
392.4270527,434.997,277.05,23.304
381.7121396,425.98,277.15,22.471
368.3882518,416.353,277.25,21.6
356.0383518,408.009,277.15,20.862
344.7950619,394.297,277.15,19.682
332.6279263,379.483,277.05,18.452
304.6583919,362.055,277.25,17.065
298.6790854,342.732,277.45,15.604
290.3486995,332.725,276.85,14.879
297.1338806,327.598,277.05,14.515
293.9750646,329.791,277.15,14.67
292.6602405,327.321,277.35,14.496
296.3482717,330.585,276.95,14.726
291.04677,327.952,276.55,14.54
306.8203589,340.083,276.25,15.41
326.0519866,364.769,276.35,17.277
344.0247693,389.792,276.45,19.303
358.5953162,409.283,276.55,20.974
364.7064549,418.15,276.55,21.761
366.4430271,421.755,276.55,22.086
366.3321905,421.706,276.05,22.082
368.6104279,422.192,275.95,22.126
378.5834326,430.676,275.85,22.902
383.0939445,435.786,275.85,23.377
381.4428835,434.227,275.85,23.232
373.848,427.059,275.85,22.569
364.9881506,418.296,275.95,21.774
357.0357583,409.729,275.85,21.013
345.9024275,398.954,275.85,20.078
334.1240745,386.167,275.75,19.001
315.6092379,373.841,275.45,17.996
300.6754154,366.717,275.15,17.43
295.22852,357.598,274.05,16.721
289.3676548,349.07,274.25,16.075
286.7919506,345.008,274.45,15.772
286.366766,344.888,274.65,15.763
288.2356152,343.597,274.65,15.668
299.934546,348.74,274.75,16.05
311.7237107,358.294,274.85,16.775
327.2462848,366.428,274.85,17.407
339.2426394,375.265,274.75,18.11
355.5207954,397.035,274.75,19.914
354.2704262,410.522,274.75,21.083
358.7816998,418.142,274.85,21.761
360.5663747,419.633,273.55,21.895
367.8983001,422.267,273.75,22.133
386.0525809,436.295,273.85,23.425
394.5557155,442.667,274.05,24.026
391.9282214,440.471,273.85,23.818
386.5806426,434.785,273.65,23.284
381.1808578,430.769,273.45,22.911
381.4828723,424.763,273.05,22.359
373.6924371,415.345,272.65,21.511
362.0867219,402.994,272.25,20.426
339.1503797,390.487,272.95,19.361
323.848755,374.956,273.65,18.086
324.2181518,359.208,273.85,16.845
314.5357502,348.234,274.25,16.012
311.9198244,336.967,274.65,15.184
308.0455805,337.872,275.15,15.249
314.388802,358.34,275.55,16.778
325.4770622,375.867,275.85,18.159
337.3456624,391.143,276.25,19.416
355.7688954,397.857,276.85,19.985
365.1267608,411.1,277.35,21.134
383.7137499,426.485,277.95,22.517
391.5527726,440.592,278.25,23.829
391.6918498,440.964,278.55,23.864
399.7848085,440.546,278.15,23.825
405.7525815,445.571,278.45,24.303
415.3442628,454.303,278.65,25.146
417.3165874,448.243,278.95,24.559
416.5514244,441.016,279.05,23.869
400.0200808,427.688,279.15,22.627
372.9274932,408.016,279.25,20.863
359.1157088,394.618,278.55,19.709
339.5792219,383.268,277.75,18.762
325.4700512,369.457,277.05,17.646
311.1340904,357.453,276.35,16.71
306.4629049,353.442,275.65,16.404
302.5160039,349.006,274.95,16.07
310.9429885,343.525,275.15,15.662
305.7733293,337.856,275.45,15.248
301.1040099,337.002,275.65,15.186
307.3812151,339.237,276.15,15.348
304.5930645,349.05,276.55,16.073
314.5662412,356.951,277.05,16.672
323.8700282,360.816,276.95,16.969
328.5451057,375.117,276.95,18.099
341.4820063,392.113,276.85,19.498
350.6536989,409.146,276.75,20.962
360.2226028,419.651,276.55,21.896
366.0028601,423.67,276.45,22.26
370.224764,436.62,276.45,23.455
382.4309972,452.939,276.35,25.013
388.5304723,463.438,276.35,26.045
384.6531677,462.319,275.95,25.934
378.4843487,463.157,275.45,26.017
371.5626024,457.184,275.05,25.428
369.4003888,448.473,274.55,24.581
360.220667,435.814,273.95,23.38
348.5422019,427.343,273.45,22.595
324.8456305,408.819,272.95,20.933
308.18291,388.916,272.55,19.23
309.0485102,373.207,273.55,17.945
301.5585275,363.385,273.55,17.169
300.0467525,366.118,273.65,17.383
300.1210496,370.387,273.65,17.72
314.0723136,383.925,273.65,18.816
352.3006448,432.013,273.65,23.026
408.1964091,482.042,273.65,27.933
428.3909458,497.999,273.75,29.611
426.4291853,498.681,273.95,29.684
426.0057995,498.204,274.05,29.633
422.7607121,498.521,274.45,29.667
419.5301312,499.805,274.95,29.804
417.5575817,504.35,274.75,30.294
420.8219305,504.524,274.95,30.313
431.5192578,512.82,275.25,31.218
436.214082,524.189,275.45,32.483
427.9530686,511.719,275.85,31.097
415.9037482,498.59,276.15,29.674
407.6559146,484.546,276.55,28.192
405.2730282,475.024,276.35,27.212
394.1688196,459.862,276.25,25.691
376.4013261,437.907,276.15,23.576
352.3464886,406.405,276.15,20.722
329.5311778,380.471,276.25,18.533
313.8103731,362.685,275.95,17.114
305.0183118,354.585,276.05,16.491
302.2244147,351.209,276.15,16.235
301.3627229,354.969,276.25,16.52
314.0827116,365.308,276.95,17.319
349.8688387,408.143,277.55,20.874
400.8551474,458.515,278.15,25.558
419.3474116,474.238,278.15,27.132
416.899376,475.334,278.25,27.244
414.3518598,468.536,278.35,26.555
410.3215916,462.445,278.65,25.947
406.4756807,466.593,278.95,26.36
405.0574166,468.319,277.85,26.533
408.593245,471.962,277.95,26.901
419.0577447,477.148,278.15,27.429
424.3720044,485.29,278.25,28.27
416.6034447,480.246,278.35,27.747
403.8183296,469.119,278.45,26.614
395.5617321,460.314,278.55,25.736
391.8367828,450.734,278.55,24.799
379.6730869,437.522,278.55,23.54
362.638536,416.371,278.65,21.602
328.8765926,385.888,278.65,18.978
302.7808103,356.892,278.75,16.667
286.263462,338.737,278.25,15.312
277.9013352,332.003,278.45,14.827
274.2689839,332.927,278.65,14.893
273.9237831,335.346,278.85,15.067
285.2288437,347.62,279.35,15.966
323.8205687,388.75,279.75,19.216
374.1300861,437.536,280.25,23.541
391.3353718,450.628,280.35,24.789
394.2842489,449.011,280.55,24.633
392.2053692,442.974,280.65,24.055
390.3122939,440.123,280.65,23.785
388.225943,436.525,280.55,23.446
387.5929469,433.788,279.95,23.191
387.9771384,436.14,279.95,23.41
394.3339373,444.169,279.85,24.169
396.2543706,450.522,279.85,24.779
388.2181675,448.45,279.85,24.579
379.4012137,436.576,279.85,23.451
366.9146144,426.329,279.85,22.502
357.3691426,410.264,279.95,21.06
340.6979981,394.189,279.95,19.673
325.9745397,379.51,280.05,18.454
307.4304577,360.948,279.85,16.979
289.7443536,343.737,279.75,15.678
275.0697196,325.408,278.75,14.362
266.1704654,319.15,278.75,13.929
262.628035,314.103,278.85,13.586
260.1580363,313.059,278.85,13.516
264.2515361,313.493,278.75,13.545
276.350782,318.899,278.65,13.912
289.4392623,332.528,278.45,14.865
313.179499,351.834,278.35,16.282
334.7997625,376.231,278.25,18.188
349.6650344,393.307,278.15,19.598
353.5938593,397.823,278.15,19.982
353.4715483,398.324,278.25,20.024
353.6913217,407.245,277.35,20.796
353.581074,410.782,277.65,21.106
359.8941384,418.41,277.95,21.785
364.6472248,427.136,278.25,22.576
364.3937924,429.418,278.55,22.786
361.0169209,423.77,278.85,22.269
349.8044916,414.473,279.05,21.433
338.6031918,397.63,279.15,19.965
325.1603163,378.705,279.15,18.389
311.9798111,365.956,279.15,17.37
296.4529008,351.087,279.15,16.226
283.1948836,334.481,279.15,15.004
272.2629781,321.125,278.25,14.065
266.5048787,311.257,278.45,13.395
261.2814261,305.571,278.75,13.019
256.7286559,301.429,278.95,12.749
258.5765326,304.472,278.95,12.947
271.4496538,308.802,278.95,13.232
277.4324805,318.502,278.95,13.885
292.728468,333.305,278.75,14.92
307.9526418,353.494,278.45,16.408
322.6421857,370.595,278.25,17.737
328.6943609,384.885,278.25,18.895
332.1198508,392.855,278.25,19.56
335.5932753,397.777,278.35,19.978
339.8390475,407.866,278.45,20.85
351.1346819,418.742,278.55,21.815
358.4849655,431.366,278.65,22.966
356.6432538,427.277,278.15,22.589
354.0943003,425.236,277.65,22.403
349.2044195,419.143,277.05,21.851
346.5844281,412.471,276.75,21.255
338.6060145,400.685,276.35,20.227
324.1000647,391.771,276.05,19.469
303.4468978,371.92,275.85,17.842
281.6329562,352.019,275.65,16.296
268.8374759,337.909,275.45,15.252
261.1295562,330.72,275.35,14.736
260.372095,327.185,275.35,14.486
262.6707247,332.451,275.25,14.859
276.7668719,348.74,275.35,16.05
322.7637953,394.862,275.35,19.73
371.605722,450.905,275.35,24.816
389.4152552,469.001,275.05,26.602
388.5749535,472.062,274.85,26.911
388.6555602,466.134,274.55,26.314
386.5656931,464.204,274.55,26.122
386.5203654,467.95,274.65,26.496
387.4891732,467.591,274.45,26.46
392.0243932,472.426,274.55,26.948
403.1495717,488.231,274.65,28.577
412.7293024,496.314,274.75,29.431
406.6569477,487.598,274.85,28.511
397.6262625,475.361,274.95,27.246
390.4852169,467.759,274.95,26.477
387.8570608,458.536,274.85,25.56
376.185905,449.252,274.75,24.656
358.1510218,429.346,274.65,22.779
338.908552,399.706,274.45,20.143
315.7945114,372.476,274.25,17.887
300.9742737,355.844,274.35,16.587
294.1876165,347.971,274.35,15.992
291.2779128,344.995,274.35,15.771
292.6231445,347.801,274.35,15.98
305.8278567,358.664,274.35,16.803
344.7522727,403.449,274.35,20.465
392.5670965,458.376,274.25,25.545
408.3360063,477.266,274.25,27.441
407.3184444,479.158,274.25,27.635
406.1502797,476.404,274.25,27.353
404.3886556,471.723,274.35,26.877
404.186143,473.819,274.45,27.089
406.7002014,474.973,274.65,27.207
412.9986276,481.573,274.55,27.884
423.4402158,498.469,274.35,29.661
435.0937654,514.326,274.25,31.384
429.7916695,506.811,274.25,30.561
422.2609367,495.38,274.25,29.332
414.2448604,486.123,274.25,28.357
410.6053128,478.544,273.65,27.572
398.7540206,466.533,273.05,26.354
382.7614252,440.329,272.45,23.804
356.1758356,405.532,272.65,20.646
332.3077059,376.682,272.85,18.225
316.8138581,360.873,273.55,16.974
308.8808077,353.872,273.65,16.437
306.3606345,348.046,273.75,15.998
308.506899,351.255,273.85,16.239
319.5493229,363.28,273.55,17.161
355.4426801,409.543,273.15,20.997
406.3604373,472.658,272.85,26.971
421.8528075,485.63,272.75,28.305
421.5340602,483.024,272.75,28.034
419.5108339,480.295,272.75,27.752
419.1433162,477.839,272.95,27.5
420.1332725,480.045,273.05,27.727
421.5632576,479.784,273.15,27.7
425.7590472,485.258,273.15,28.267
435.583098,498.445,273.15,29.658
444.2002151,512.292,273.15,31.16
436.1161118,503.582,273.05,30.211
425.591112,490.182,273.05,28.782
416.4228155,489.026,273.05,28.66
410.435179,483.058,273.15,28.038
399.0035083,473.969,273.35,27.105
382.4448512,450.319,273.45,24.759
357.0103195,416.695,273.55,21.631
333.9733567,383.377,273.65,18.771
318.8895836,369.988,273.15,17.688
310.5742916,370.807,273.45,17.754
307.5669256,373.913,273.65,18.002
308.9379624,372.921,273.95,17.922
319.2538476,382.613,274.85,18.708
355.120218,415.627,275.65,21.536
403.6721377,468.57,276.55,26.559
418.6830785,485.53,277.55,28.295
418.0321681,486.272,278.55,28.372
413.1674466,479.894,279.65,27.711
410.2144193,471.95,280.15,26.9
409.5330353,469.909,280.65,26.693
409.4433426,467.25,279.85,26.426
412.5703643,466.883,279.85,26.389
421.7915257,477.385,279.95,27.453
428.3397351,487.507,279.95,28.501
418.9747923,479.113,279.85,27.631
405.497205,467.79,279.75,26.48
396.4101502,459.07,279.65,25.613
387.8828705,448.947,279.15,24.627
374.7280887,436.265,278.65,23.422
356.2633949,415.074,278.15,21.486
333.4920577,393.161,277.35,19.586
306.5353422,376.316,276.65,18.195
290.9628371,366.686,275.65,17.427
284.4381116,358.437,275.45,16.786
281.8355118,355.965,275.15,16.596
283.1888522,359.14,274.85,16.84
293.8357733,368.226,274.75,17.549
328.7148932,424.562,274.75,22.341
379.7388702,483.742,274.65,28.109
394.9586501,503.381,274.95,30.189
399.4796333,505.833,275.25,30.455
396.5409001,502.545,275.55,30.099
396.8190306,498.875,275.65,29.704
398.4363823,504.109,275.75,30.268
399.3851092,505.954,275.55,30.468
402.2606852,507.905,275.65,30.68
409.6444056,514.08,275.65,31.357
413.978037,517.683,275.75,31.756
406.7424291,511.786,275.65,31.105
398.0964061,498.943,275.65,29.712
387.6267684,487.385,275.55,28.488
375.7945331,468.787,275.25,26.58
359.7108033,446.391,274.95,24.381
344.6800595,426.321,274.65,22.502
338.4680157,407.526,274.55,20.82
321.5496652,386.687,274.55,19.044
308.5229596,370.587,274.75,17.736
300.3794108,362.063,274.65,17.066
296.1218224,356.346,274.55,16.625
294.6267751,352.882,274.45,16.362
296.9503286,356.906,274.25,16.668
303.0809311,365.866,274.15,17.363
316.7011746,380.4,274.05,18.527
337.7197945,404.78,274.05,20.581
359.5722684,429.993,274.05,22.839
373.3205172,447.124,274.05,24.451
379.0260012,452.715,274.25,24.991
380.1356949,451.682,274.55,24.891
380.167648,452.672,274.15,24.987
381.2949923,446.455,274.15,24.387
388.2165349,452.85,274.05,25.004
394.9668547,466.103,273.95,26.311
394.9746814,473.363,274.05,27.043
391.2678293,470.485,274.05,26.752
381.887665,459.556,274.05,25.661
368.7740204,440.58,273.45,23.828
355.3791216,425.794,272.85,22.454
341.8987306,410.357,272.25,21.069
333.3761814,397.427,272.45,19.948
320.084466,376.986,272.75,18.249
310.9639346,366.205,271.35,17.39
305.9499106,364.294,271.95,17.24
300.4891872,363.529,272.55,17.18
297.1671904,359.082,273.15,16.835
297.8666203,358.292,273.65,16.774
305.0569193,363.303,274.05,17.162
313.3171398,373.32,274.55,17.954
327.4958224,385.679,275.15,18.961
343.3185485,401.981,275.75,20.338
357.0637296,421.284,276.25,22.044
364.8188676,441.184,275.55,23.885
370.3757298,451.331,274.75,24.857
373.9693283,451.801,272.75,24.902
379.6306644,458.704,272.55,25.577
391.6008533,476.49,272.45,27.362
401.3946004,492.133,272.25,28.987
400.2714237,494.813,271.75,29.271
397.7037234,492.588,271.35,29.036
394.6784663,489.704,270.85,28.732
390.410498,487.2,270.85,28.469
381.8974823,480.067,270.85,27.729
366.5236949,459.34,270.95,25.64
352.1237567,433.618,270.95,23.175
329.869253,411.711,270.95,21.188
317.8609286,397.727,271.35,19.973
311.2741259,391.287,271.75,19.428
309.9165808,389.563,272.25,19.284
312.276221,394.055,272.65,19.661
324.865266,401.997,273.05,20.34
363.6704168,446.833,273.45,24.423
413.9363402,502.642,273.85,30.109
430.8416193,518.846,273.75,31.885
430.005733,521.594,273.65,32.192
427.8842036,516.734,273.55,31.651
425.3389228,521.653,273.35,32.199
425.9226707,524.011,273.25,32.463
425.3479174,527.429,273.55,32.849
429.5062828,519.066,273.25,31.91
440.7037726,521.538,272.95,32.186
451.3061886,545.947,272.65,34.982
445.2434941,540.913,272.55,34.395
435.1153512,528.493,272.45,32.969
428.3154123,520.813,272.35,32.105
422.9107273,510.632,272.05,30.978
410.540764,495.829,271.85,29.379
390.5341488,473.137,271.65,27.02
374.3594457,440.379,271.45,23.809
349.2241307,410.777,271.25,21.106
335.1412691,393.148,271.15,19.585
329.9447763,390.153,270.85,19.333
327.2905577,390.823,270.55,19.389
329.3418339,396.154,270.15,19.839
340.3689534,411.084,269.65,21.133
375.9379996,461.366,269.05,25.84
426.0153767,519.773,268.55,31.989
442.0271762,535.647,268.55,33.786
442.399013,537.33,268.45,33.98
441.4924338,530.946,268.45,33.248
441.0989076,525.26,268.85,32.604
442.6233497,527.632,269.25,32.872
444.2615729,528.493,269.35,32.969
450.6203808,531.927,268.85,33.36
462.650671,545.802,268.35,34.965
476.6211203,566.133,267.75,37.39
472.6076126,563.376,267.15,37.056
465.1427679,556.255,266.45,36.201
458.4021099,548.45,265.75,35.276
454.4078196,540.188,264.85,34.31
443.3404011,534.71,263.95,33.679
425.7174341,519.503,263.05,31.958
411.8031575,490.542,262.75,28.82
387.5972399,468.635,262.55,26.565
374.4063763,453.531,261.85,25.071
369.140655,447.14,262.15,24.453
367.9548378,444.986,262.45,24.247
371.4611227,448.659,262.75,24.599
382.3990896,463.404,263.45,26.042
416.3077279,512.534,264.15,31.187
468.8947333,573.085,264.85,38.24
484.0023288,590.923,265.55,40.468
483.875734,590.012,266.25,40.353
481.2804267,583.79,267.05,39.569
482.2308582,574.819,267.45,38.454
483.4099404,574.219,267.85,38.38
483.6966496,582.469,267.75,39.404
485.3694075,587.479,267.75,40.033
493.9120756,595.106,267.75,41
505.2419291,608.932,267.75,42.787
497.3039751,601.17,267.25,41.779
485.8896397,597.293,266.75,41.28
477.0055935,587.219,266.15,40
469.6341924,572.507,265.25,38.169
456.8969084,558.147,264.35,36.427
437.1648038,535.011,263.45,33.713
